SKU,DESCRIPTION,YEAR,CAPACITY,URL,PRICE,SELLER_INFORMATION,OFFER_DESCRIPTION,COUNTRY
11435,"Ch La Mission Haut-Brion",2005,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u,$607.00,"Westgarth Wines","2005Mission Haut Brion","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u,$649.99,"K&L Wine Merchants","2005La Mission-Haut-Brion Pessac-Leognan","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u,$669.00,"Sokolin & Co.","2005La Mission Haut Brion","USA (NY)"
11435,"Ch La Mission Haut-Brion",2005,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u,$749.98,"Wine Exchange","La Mission Haut Brion Pessac Leognan2005","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u,$819.99,Wine.com,"2005Chateau LaMission Haut-Brion","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u,$1299.97,Wine.com,"2005Chateau LaMission Haut-Brion","USA (CA)"
11436,"Ch La Mission Haut-Brion",2009,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2009/-/-/u,$621.00,"Westgarth Wines","2009Mission Haut Brion","USA (CA)"
11436,"Ch La Mission Haut-Brion",2009,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2009/-/-/u,$625.00,"European Wine Resource","2009La Mission-Haut Brion","USA (CA)"
11436,"Ch La Mission Haut-Brion",2009,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2009/-/-/u,$625.00,"Benchmark Wine Group","La Mission Haut Brion2009","USA (CA)"
11436,"Ch La Mission Haut-Brion",2009,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2009/-/-/u,$625.00,Vinfolio,"2009Mission Haut-Brion750ML","USA (CA)"
11436,"Ch La Mission Haut-Brion",2009,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2009/-/-/u,$629.00,"First Wines","La Mission Haut Brion Pessac Leognan2009","USA (CA)"
11436,"Ch La Mission Haut-Brion",2009,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2009/-/-/u,$633.00,"The Redd Collection","2009Ch LaMission Haut-Brion","USA (CA)"
11436,"Ch La Mission Haut-Brion",2009,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2009/-/-/u,$749.00,"Sokolin & Co.","2009La Mission Haut Brion","USA (NY)"
11436,"Ch La Mission Haut-Brion",2009,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2009/-/-/u,$749.00,"Sokolin & Co.","2009La Mission Haut Brion(12-PackOWC)","USA (NY)"
11437,"Ch La Mission Haut-Brion",2015,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2015/-/-/u,$415.00,"Gil Turner's Fine Wines and Spirits","2015Chateau LaMission Haut Brion(750ML)","USA (CA)"
11437,"Ch La Mission Haut-Brion",2015,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2015/-/-/u,$425.00,"Belmont Wine Exchange LLC","2015La Mission Haut Brion","USA (CA)"
11437,"Ch La Mission Haut-Brion",2015,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2015/-/-/u,$445.00,"Morrell & Company","La Mission Haut Brion Pessac Leognan2015(750ML)","USA (NY)"
11437,"Ch La Mission Haut-Brion",2015,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2015/-/-/u,$449.00,"Westgarth Wines","2015Mission Haut Brion","USA (CA)"
11437,"Ch La Mission Haut-Brion",2015,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2015/-/-/u,$450.00,"Vintage Wine Merchants","2015Chateau LaMission Haut Brion Pessac Leognan","USA (CA)"
11437,"Ch La Mission Haut-Brion",2015,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2015/-/-/u,$455.00,"The Redd Collection","2015Ch LaMission Haut-Brion","USA (CA)"
11437,"Ch La Mission Haut-Brion",2015,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2015/-/-/u,$459.00,"Bounty Hunter Rare Wine & Spirits","2015La Mission Haut Brion Pessac Leognan","USA (CA)"
11437,"Ch La Mission Haut-Brion",2015,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2015/-/-/u,$479.99,"WineDeals.com Premier Wine & Spirits","Chateau LaMission Haut-Brion Pessac-Leognan Cru Classede Graves2015/750ml.","USA (NY)"
11437,"Ch La Mission Haut-Brion",2015,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2015/-/-/u,$499.00,"Calvert Woodley","Chateau LaMission Haut-Brion-Pessac-Leognan2015(750ml)","USA (DC)"
11437,"Ch La Mission Haut-Brion",2015,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2015/-/-/u,$499.00,"Grand Vin Wine Merchants US","La Mission Haut Brion2015(750ML)Pessac Leognan","USA (WA)"
11437,"Ch La Mission Haut-Brion",2015,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2015/-/-/u,$499.98,"Wine Exchange","La Mission Haut Brion Pessac Leognan2015Pre-Arrival","USA (CA)"
11437,"Ch La Mission Haut-Brion",2015,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2015/-/-/u,$499.99,"K&L Wine Merchants","2015La Mission Haut-Brion Rouge Pessac-Leognan","USA (CA)"
11437,"Ch La Mission Haut-Brion",2015,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2015/-/-/u,$529.99,Wine.com,"2015Chateau LaMission Haut-Brion","USA (CA)"
11437,"Ch La Mission Haut-Brion",2015,750ml,https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2015/-/-/u,$545.00,"Big Hammer Wines","2015Chateau LaMission Haut Brion Pessac Leognan Cru Classe","USA (CA)"
11438,"Ch Lafite",1986,750ml,https://www.wine-searcher.com/find/ch+lafite/1986/-/-/u,$1099.00,"J&M Fine Wines","1986Chateau Lafite Rothschild","USA (MA)"
11438,"Ch Lafite",1986,750ml,https://www.wine-searcher.com/find/ch+lafite/1986/-/-/u,$1195.00,Clarets,"1986Lafite Rothschild","USA (CA)"
11438,"Ch Lafite",1986,750ml,https://www.wine-searcher.com/find/ch+lafite/1986/-/-/u,$1195.00,Cellaraiders,"1986Lafite Rothschild","USA (NY)"
11438,"Ch Lafite",1986,750ml,https://www.wine-searcher.com/find/ch+lafite/1986/-/-/u,$1299.00,"Benchmark Wine Group","Lafite Rothschild1986","USA (CA)"
11438,"Ch Lafite",1986,750ml,https://www.wine-searcher.com/find/ch+lafite/1986/-/-/u,$1499.99,"Beverly Hills Liquor and Wine","1986Chateau Lafite Rothschild Pauillac","USA (CA)"
11438,"Ch Lafite",1986,750ml,https://www.wine-searcher.com/find/ch+lafite/1986/-/-/u,$1560.00,Vinfolio,1986Lafite-Rothschild750ML,"USA (CA)"
11438,"Ch Lafite",1986,750ml,https://www.wine-searcher.com/find/ch+lafite/1986/-/-/u,$1581.00,"The Redd Collection","1986Ch Lafite","USA (CA)"
11438,"Ch Lafite",1986,750ml,https://www.wine-searcher.com/find/ch+lafite/1986/-/-/u,$1749.98,"Wine Exchange","Lafite Rothschild Pauillac1986","USA (CA)"
11438,"Ch Lafite",1986,750ml,https://www.wine-searcher.com/find/ch+lafite/1986/-/-/u,$1895.00,"Sokolin & Co.","1986Lafite Rothschild","USA (NY)"
11438,"Ch Lafite",1986,750ml,https://www.wine-searcher.com/find/ch+lafite/1986/-/-/u,$1899.00,"Grand Vin Wine Merchants US","Lafite Rothschild1986(750ML)Pauillac","USA (WA)"
11439,"Ch Lafite",1988,750ml,https://www.wine-searcher.com/find/ch+lafite/1988/-/-/u,$799.00,"J&M Fine Wines","1988Chateau Lafite Rothschild","USA (MA)"
11439,"Ch Lafite",1988,750ml,https://www.wine-searcher.com/find/ch+lafite/1988/-/-/u,$875.00,"Benchmark Wine Group","Lafite Rothschild1988","USA (CA)"
11439,"Ch Lafite",1988,750ml,https://www.wine-searcher.com/find/ch+lafite/1988/-/-/u,$987.00,"The Redd Collection","1988Ch Lafite","USA (CA)"
11439,"Ch Lafite",1988,750ml,https://www.wine-searcher.com/find/ch+lafite/1988/-/-/u,$1160.00,"Sokolin & Co.","1988Lafite Rothschild","USA (NY)"
11439,"Ch Lafite",1988,750ml,https://www.wine-searcher.com/find/ch+lafite/1988/-/-/u,$1485.97,"WineChateau.com - Buy Wine Online","Chateau Lafite Rothschild Pauillac1988Red","USA (NJ)"
11439,"Ch Lafite",1988,750ml,https://www.wine-searcher.com/find/ch+lafite/1988/-/-/u,$3250.00,Courtier,"Lafite Rothschild3L1988","USA (CA)"
11439,"Ch Lafite",1988,750ml,https://www.wine-searcher.com/find/ch+lafite/1988/-/-/u,$4000.00,"Morrell & Company","Lafite Rothschild Pauillac19883L*","USA (NY)"
11439,"Ch Lafite",1988,750ml,https://www.wine-searcher.com/find/ch+lafite/1988/-/-/u,$7295.00,Cellaraiders,"1988Lafite Rothschild","USA (NY)"
11440,"Ch Lafite",1989,750ml,https://www.wine-searcher.com/find/ch+lafite/1989/-/-/u,$399.00,"Benchmark Wine Group","Lafite Rothschild1989375ml","USA (CA)"
11440,"Ch Lafite",1989,750ml,https://www.wine-searcher.com/find/ch+lafite/1989/-/-/u,$895.00,Cellaraiders,"1989Lafite Rothschild","USA (NY)"
11440,"Ch Lafite",1989,750ml,https://www.wine-searcher.com/find/ch+lafite/1989/-/-/u,$899.00,"Acker Merrall & Condit New York Retail","1989Lafite Rothschild","USA (NY)"
11440,"Ch Lafite",1989,750ml,https://www.wine-searcher.com/find/ch+lafite/1989/-/-/u,$959.00,IronGate.Wine,"1989Lafite Rothschild-750mL","USA (NY)"
11440,"Ch Lafite",1989,750ml,https://www.wine-searcher.com/find/ch+lafite/1989/-/-/u,$961.00,"The Redd Collection","1989Ch Lafite","USA (CA)"
11440,"Ch Lafite",1989,750ml,https://www.wine-searcher.com/find/ch+lafite/1989/-/-/u,$1110.00,"Sokolin & Co.","1989Lafite Rothschild","USA (NY)"
11440,"Ch Lafite",1989,750ml,https://www.wine-searcher.com/find/ch+lafite/1989/-/-/u,$1249.99,"Chelsea Wine Vault","Chateau Lafite Rothschild-Pauillac1989","USA (NY)"
11440,"Ch Lafite",1989,750ml,https://www.wine-searcher.com/find/ch+lafite/1989/-/-/u,$1800.00,"Grand Vin Wine Merchants US","Lafite Rothschild1989(1.5L)Pauillac","USA (WA)"
11441,"Ch Lafite",1993,750ml,https://www.wine-searcher.com/find/ch+lafite/1993/-/-/u,$695.00,Cellaraiders,"1993Lafite Rothschild","USA (NY)"
11441,"Ch Lafite",1993,750ml,https://www.wine-searcher.com/find/ch+lafite/1993/-/-/u,$810.00,"The Redd Collection","1993Ch Lafite","USA (CA)"
11441,"Ch Lafite",1993,750ml,https://www.wine-searcher.com/find/ch+lafite/1993/-/-/u,$869.00,IronGate.Wine,"1993Lafite Rothschild-750mL","USA (NY)"
11441,"Ch Lafite",1993,750ml,https://www.wine-searcher.com/find/ch+lafite/1993/-/-/u,$950.00,"67 Wine & Spirits NY","Chateau Lafite Rothschild-Pauillac1993","USA (NY)"
11442,"Ch Lafite",1995,750ml,https://www.wine-searcher.com/find/ch+lafite/1995/-/-/u,$750.00,"THE ODD WINE CO. LLC","1995Lafite Pauillac","USA (FL)"
11442,"Ch Lafite",1995,750ml,https://www.wine-searcher.com/find/ch+lafite/1995/-/-/u,$774.95,"Real Wine","1995Chateau Lafite Rothschild","USA (FL)"
11442,"Ch Lafite",1995,750ml,https://www.wine-searcher.com/find/ch+lafite/1995/-/-/u,$795.00,"Sokolin & Co.","1995Lafite Rothschild","USA (NY)"
11442,"Ch Lafite",1995,750ml,https://www.wine-searcher.com/find/ch+lafite/1995/-/-/u,$825.00,"CANA Wine Company","Chateau Lafite Rothschild Pauillac1995","USA (TN)"
11442,"Ch Lafite",1995,750ml,https://www.wine-searcher.com/find/ch+lafite/1995/-/-/u,$825.00,"Benchmark Wine Group","Lafite Rothschild1995","USA (CA)"
11442,"Ch Lafite",1995,750ml,https://www.wine-searcher.com/find/ch+lafite/1995/-/-/u,$849.00,"Acker Merrall & Condit New York Retail","1995Lafite Rothschild","USA (NY)"
11442,"Ch Lafite",1995,750ml,https://www.wine-searcher.com/find/ch+lafite/1995/-/-/u,$850.00,"Hi-Time Wine Cellars",CHATEAULAFITEROTHSCHILD1995PAUILLAC,"USA (CA)"
11442,"Ch Lafite",1995,750ml,https://www.wine-searcher.com/find/ch+lafite/1995/-/-/u,$879.00,IronGate.Wine,"1995Lafite Rothschild-750ml","USA (NY)"
11442,"Ch Lafite",1995,750ml,https://www.wine-searcher.com/find/ch+lafite/1995/-/-/u,$879.00,IronGate.Wine,"1995Lafite Rothschild-750mL","USA (NY)"
11444,"Ch Lafite",1997,750ml,https://www.wine-searcher.com/find/ch+lafite/1997,$550.00,"Zachys Wine Auctions","[Lot404]Chateau Lafite Rothschild1997","USA (NY)"
11444,"Ch Lafite",1997,750ml,https://www.wine-searcher.com/find/ch+lafite/1997,$750.00,Vinfolio,1997Lafite-Rothschild750ML,"USA (CA)"
11444,"Ch Lafite",1997,750ml,https://www.wine-searcher.com/find/ch+lafite/1997,$835.00,"The Redd Collection","1997Ch Lafite","USA (CA)"
11444,"Ch Lafite",1997,750ml,https://www.wine-searcher.com/find/ch+lafite/1997,$1582.00,"The Redd Collection","1997Ch Lafite","USA (CA)"
11444,"Ch Lafite",1997,750ml,https://www.wine-searcher.com/find/ch+lafite/1997,$1725.00,"Sokolin & Co.","1997Lafite Rothschild","USA (NY)"
11444,"Ch Lafite",1997,750ml,https://www.wine-searcher.com/find/ch+lafite/1997,$2400.00,"Zachys Wine Auctions","[Lot352]Chateau Lafite Rothschild1997","USA (NY)"
11444,"Ch Lafite",1997,750ml,https://www.wine-searcher.com/find/ch+lafite/1997,$2400.00,"Zachys Wine Auctions","[Lot353]Chateau Lafite Rothschild1997","USA (NY)"
11445,"Ch Lafite",1997,1.5L,https://www.wine-searcher.com/find/ch+lafite/1997,$550.00,"Zachys Wine Auctions","[Lot404]Chateau Lafite Rothschild1997","USA (NY)"
11445,"Ch Lafite",1997,1.5L,https://www.wine-searcher.com/find/ch+lafite/1997,$750.00,Vinfolio,1997Lafite-Rothschild750ML,"USA (CA)"
11445,"Ch Lafite",1997,1.5L,https://www.wine-searcher.com/find/ch+lafite/1997,$835.00,"The Redd Collection","1997Ch Lafite","USA (CA)"
11445,"Ch Lafite",1997,1.5L,https://www.wine-searcher.com/find/ch+lafite/1997,$1582.00,"The Redd Collection","1997Ch Lafite","USA (CA)"
11445,"Ch Lafite",1997,1.5L,https://www.wine-searcher.com/find/ch+lafite/1997,$1725.00,"Sokolin & Co.","1997Lafite Rothschild","USA (NY)"
11445,"Ch Lafite",1997,1.5L,https://www.wine-searcher.com/find/ch+lafite/1997,$2400.00,"Zachys Wine Auctions","[Lot352]Chateau Lafite Rothschild1997","USA (NY)"
11445,"Ch Lafite",1997,1.5L,https://www.wine-searcher.com/find/ch+lafite/1997,$2400.00,"Zachys Wine Auctions","[Lot353]Chateau Lafite Rothschild1997","USA (NY)"
11446,"Ch Lafite",1998,750ml,https://www.wine-searcher.com/find/ch+lafite/1998/-/-/u,$889.00,IronGate.Wine,"1998Lafite Rothschild-750ml","USA (NY)"
11446,"Ch Lafite",1998,750ml,https://www.wine-searcher.com/find/ch+lafite/1998/-/-/u,$899.00,"Benchmark Wine Group","Lafite Rothschild1998","USA (CA)"
11446,"Ch Lafite",1998,750ml,https://www.wine-searcher.com/find/ch+lafite/1998/-/-/u,$949.00,"Sokolin & Co.","1998Lafite Rothschild","USA (NY)"
11446,"Ch Lafite",1998,750ml,https://www.wine-searcher.com/find/ch+lafite/1998/-/-/u,$968.00,"The Redd Collection","1998Ch Lafite","USA (CA)"
11446,"Ch Lafite",1998,750ml,https://www.wine-searcher.com/find/ch+lafite/1998/-/-/u,$999.00,"Acker Merrall & Condit New York Retail","1998Lafite Rothschild","USA (NY)"
11446,"Ch Lafite",1998,750ml,https://www.wine-searcher.com/find/ch+lafite/1998/-/-/u,$1000.00,"Hi-Time Wine Cellars",CHATEAULAFITEROTHSCHILD1998PAUILLAC,"USA (CA)"
11446,"Ch Lafite",1998,750ml,https://www.wine-searcher.com/find/ch+lafite/1998/-/-/u,$1004.00,"Wine Cellarage","1998Chateau Lafite-Rothschild[Future Arrival]","USA (NY)"
11446,"Ch Lafite",1998,750ml,https://www.wine-searcher.com/find/ch+lafite/1998/-/-/u,$1099.00,"Grand Vin Wine Merchants US","Lafite Rothschild1998(750ML)Pauillac","USA (WA)"
11446,"Ch Lafite",1998,750ml,https://www.wine-searcher.com/find/ch+lafite/1998/-/-/u,$1200.00,"Morrell & Company","Lafite Rothschild Pauillac1998750ML","USA (NY)"
11448,"Ch Lafite",2000,1.5L,https://www.wine-searcher.com/find/ch+lafite/2000,$1333.33,"Zachys Wine Auctions","[Lot396]Chateau Lafite Rothschild2000","USA (NY)"
11448,"Ch Lafite",2000,1.5L,https://www.wine-searcher.com/find/ch+lafite/2000,$1333.33,"Zachys Wine Auctions","[Lot392]Chateau Lafite Rothschild2000","USA (NY)"
11448,"Ch Lafite",2000,1.5L,https://www.wine-searcher.com/find/ch+lafite/2000,$1333.33,"Zachys Wine Auctions","[Lot397]Chateau Lafite Rothschild2000","USA (NY)"
11448,"Ch Lafite",2000,1.5L,https://www.wine-searcher.com/find/ch+lafite/2000,$1333.33,"Zachys Wine Auctions","[Lot398]Chateau Lafite Rothschild2000","USA (NY)"
11448,"Ch Lafite",2000,1.5L,https://www.wine-searcher.com/find/ch+lafite/2000,$1333.33,"Zachys Wine Auctions","[Lot393]Chateau Lafite Rothschild2000","USA (NY)"
11448,"Ch Lafite",2000,1.5L,https://www.wine-searcher.com/find/ch+lafite/2000,$1333.33,"Zachys Wine Auctions","[Lot395]Chateau Lafite Rothschild2000","USA (NY)"
11448,"Ch Lafite",2000,1.5L,https://www.wine-searcher.com/find/ch+lafite/2000,$1333.33,"Zachys Wine Auctions","[Lot394]Chateau Lafite Rothschild2000","USA (NY)"
11448,"Ch Lafite",2000,1.5L,https://www.wine-searcher.com/find/ch+lafite/2000,$1595.00,"RL Liquid Assets",Lafite2000750mL,"USA (CA)"
11448,"Ch Lafite",2000,1.5L,https://www.wine-searcher.com/find/ch+lafite/2000,$1595.00,Clarets,"2000Lafite Rothschild","USA (CA)"
11448,"Ch Lafite",2000,1.5L,https://www.wine-searcher.com/find/ch+lafite/2000,$1599.00,"Casey Key Collector Wine","Chateau Lafite Rothschild Bordeauxblend Bordeaux Pauillac2000","USA (FL)"
11448,"Ch Lafite",2000,1.5L,https://www.wine-searcher.com/find/ch+lafite/2000,$1749.00,IronGate.Wine,"2000Lafite Rothschild-750ml","USA (NY)"
11449,"Ch Lafite",2001,750ml,https://www.wine-searcher.com/find/ch+lafite/2001/-/-/u,$725.00,"RL Liquid Assets","Lafite2001750mL(Slightly Soiled Label)","USA (CA)"
11449,"Ch Lafite",2001,750ml,https://www.wine-searcher.com/find/ch+lafite/2001/-/-/u,$725.00,"Benchmark Wine Group","Lafite Rothschild2001","USA (CA)"
11449,"Ch Lafite",2001,750ml,https://www.wine-searcher.com/find/ch+lafite/2001/-/-/u,$750.00,"THE ODD WINE CO. LLC","2001Lafite Pauillac","USA (FL)"
11449,"Ch Lafite",2001,750ml,https://www.wine-searcher.com/find/ch+lafite/2001/-/-/u,$795.00,"The Redd Collection","2001Lafite Rothschild","USA (CA)"
11449,"Ch Lafite",2001,750ml,https://www.wine-searcher.com/find/ch+lafite/2001/-/-/u,$799.00,"Calvert Woodley","Chateau Lafite Rothschild-Pauillac2001(750ml)","USA (DC)"
11449,"Ch Lafite",2001,750ml,https://www.wine-searcher.com/find/ch+lafite/2001/-/-/u,$858.00,"The Redd Collection","2001Ch Lafite","USA (CA)"
11449,"Ch Lafite",2001,750ml,https://www.wine-searcher.com/find/ch+lafite/2001/-/-/u,$875.00,"Westgarth Wines","2001Lafite Rothschild","USA (CA)"
11449,"Ch Lafite",2001,750ml,https://www.wine-searcher.com/find/ch+lafite/2001/-/-/u,$899.98,"Wine Exchange","Lafite Rothschild Pauillac2001","USA (CA)"
11449,"Ch Lafite",2001,750ml,https://www.wine-searcher.com/find/ch+lafite/2001/-/-/u,$1040.00,"Sokolin & Co.","2001Lafite Rothschild","USA (NY)"
11451,"Ch Lafite",2006,750ml,https://www.wine-searcher.com/find/ch+lafite/2006/-/-/u,$845.00,Cellaraiders,"2006Lafite Rothschild","USA (NY)"
11451,"Ch Lafite",2006,750ml,https://www.wine-searcher.com/find/ch+lafite/2006/-/-/u,$846.00,"Westgarth Wines","2006Lafite Rothschild","USA (CA)"
11451,"Ch Lafite",2006,750ml,https://www.wine-searcher.com/find/ch+lafite/2006/-/-/u,$849.00,"Belmont Wine Exchange LLC","2006Lafite Rothschild","USA (CA)"
11451,"Ch Lafite",2006,750ml,https://www.wine-searcher.com/find/ch+lafite/2006/-/-/u,$849.97,Wine.com,"2006Chateau Lafite Rothschild","USA (CA)"
11451,"Ch Lafite",2006,750ml,https://www.wine-searcher.com/find/ch+lafite/2006/-/-/u,$849.99,"K&L Wine Merchants","2006Lafite Rothschild Pauillac","USA (CA)"
11451,"Ch Lafite",2006,750ml,https://www.wine-searcher.com/find/ch+lafite/2006/-/-/u,$860.00,"The Redd Collection","2006Ch Lafite","USA (CA)"
11451,"Ch Lafite",2006,750ml,https://www.wine-searcher.com/find/ch+lafite/2006/-/-/u,$879.00,Vinfolio,2006Lafite-Rothschild750ML,"USA (CA)"
11451,"Ch Lafite",2006,750ml,https://www.wine-searcher.com/find/ch+lafite/2006/-/-/u,$995.00,"Sokolin & Co.","2006Lafite Rothschild","USA (NY)"
11451,"Ch Lafite",2006,750ml,https://www.wine-searcher.com/find/ch+lafite/2006/-/-/u,$1119.00,"Bounty Hunter Rare Wine & Spirits","2006Chateau Lafite-Rothschild Pauillac","USA (CA)"
11451,"Ch Lafite",2006,750ml,https://www.wine-searcher.com/find/ch+lafite/2006/-/-/u,$1200.00,"Morrell & Company","Lafite Rothschild Pauillac2006750ML","USA (NY)"
11451,"Ch Lafite",2006,750ml,https://www.wine-searcher.com/find/ch+lafite/2006/-/-/u,$1299.00,"Pogo's Liquor Inc.","Chateau Lafite Rothschild-Pauillac2006","USA (TX)"
11452,"Ch Lafite",2007,750ml,https://www.wine-searcher.com/find/ch+lafite/2007/-/-/u,$835.00,"The Redd Collection","2007Ch Lafite","USA (CA)"
11452,"Ch Lafite",2007,750ml,https://www.wine-searcher.com/find/ch+lafite/2007/-/-/u,$863.00,"Westgarth Wines","2007Lafite Rothschild","USA (CA)"
11452,"Ch Lafite",2007,750ml,https://www.wine-searcher.com/find/ch+lafite/2007/-/-/u,$1095.00,"Morrell & Company","Lafite Rothschild Pauillac2007750ML","USA (NY)"
11453,"Ch Lafite",2008,750ml,https://www.wine-searcher.com/find/ch+lafite/2008/-/-/u,$425.00,"Belmont Wine Exchange LLC","2008Lafite Rothschild[ ]","USA (CA)"
11453,"Ch Lafite",2008,750ml,https://www.wine-searcher.com/find/ch+lafite/2008/-/-/u,$435.00,"European Wine Resource","2008Lafite Rothschild(375ml)","USA (CA)"
11453,"Ch Lafite",2008,750ml,https://www.wine-searcher.com/find/ch+lafite/2008/-/-/u,$799.00,"THE ODD WINE CO. LLC","2008Lafite Pauillac","USA (FL)"
11453,"Ch Lafite",2008,750ml,https://www.wine-searcher.com/find/ch+lafite/2008/-/-/u,$942.00,"The Redd Collection","2008Ch Lafite","USA (CA)"
11453,"Ch Lafite",2008,750ml,https://www.wine-searcher.com/find/ch+lafite/2008/-/-/u,$942.00,"Westgarth Wines","2008Lafite Rothschild","USA (CA)"
11453,"Ch Lafite",2008,750ml,https://www.wine-searcher.com/find/ch+lafite/2008/-/-/u,$995.00,Clarets,"2008Lafite Rothschild","USA (CA)"
11453,"Ch Lafite",2008,750ml,https://www.wine-searcher.com/find/ch+lafite/2008/-/-/u,$1100.00,"Hi-Time Wine Cellars",LAFITEROTHSCHILD2008PAUILLAC,"USA (CA)"
11453,"Ch Lafite",2008,750ml,https://www.wine-searcher.com/find/ch+lafite/2008/-/-/u,$1200.00,"Morrell & Company","Lafite Rothschild Pauillac2008750ML","USA (NY)"
11453,"Ch Lafite",2008,750ml,https://www.wine-searcher.com/find/ch+lafite/2008/-/-/u,$1499.00,"San Francisco Wine Trading Company","Chateau Lafite-Rothschild-Pauillac2008","USA (CA)"
11453,"Ch Lafite",2008,750ml,https://www.wine-searcher.com/find/ch+lafite/2008/-/-/u,$1699.00,"67 Wine & Spirits NY","Chateau Lafite Rothschild-Pauillac2008(1.5Liter)","USA (NY)"
